protein_id,amplitude,amplitude_err,tau,tau_err,offset,offset_err,new_half_life,bins,exp_rmse,protein_groups,desc,used_for_analysis,GO,0h_A,05h_A,1h_A,2h_A,4h_A,8h_A,12h_A,0h_B,05h_B,1h_B,2h_B,4h_B,8h_B,12h_B,0h_C,05h_C,1h_C,2h_C,4h_C,8h_C,12h_C
Tb927.11.16380,1.0058116605277156,0.03493212845229962,8.026632667586457,0.6466481745858349,0.04944498594089408,0.03975968034288284,5.924766808512661,6.0,0.007135839856090705,Tb927.11.16380,"TPR repeat, putative",1,GO:0005515|protein binding; GO:0005739|mitochondrion,,0.9704206784056214,0.930483788587656,0.8588512876735435,0.6720685463447578,0.4323378090366582,0.2968400502932172,,0.9762697294934679,0.9516967509025269,0.8167552760789044,0.647739919216814,0.3958276592525344,0.2876818464515238,,1.0003550671497214,0.9518231582190388,0.8497115345216145,0.6568853307334633,0.4175789794302191,0.26592957856440197
Tb927.11.16390,1.121542631421801,0.033071154737175534,4.2284361157938255,0.5127396014333145,1.0163647701233456e-11,0.001388837859570181,2.8903931599632102,1.0,0.04389717307399757,Tb927.11.16390,"cyclin dependent kinases regulatory subunit, putative",1,GO:0000278|mitotic cell cycle; GO:0007049|cell cycle; GO:0005956|protein kinase CK2 complex; GO:0016538|cyclin-dependent protein serine/threonine kinase regulator activity; GO:0004693|cyclin-dependent protein serine/threonine kinase activity,,0.9442971571991429,0.9062937513420658,0.7111831901840491,0.4101270728083209,0.15905649703618074,0.06457939503182562,1.0305920827324075,0.965820025609072,0.8953318828962938,0.7231060632003501,0.4151922743682311,0.16599986150223908,0.07917853012309756,0.9952003228867448,0.990699983673606,0.8896967924819481,0.7129733489259555,0.4323210142740092,0.15840232926067244,0.06778719497652598
Tb927.11.1640,,,,,,,,none,,Tb927.11.1640,"Stumpy formation signalling pathway protein, putative",0,GO:0044145|modulation of development of symbiont involved in interaction with host; GO:0097014|ciliary plasm; GO:0052106|quorum sensing involved in interaction with host; GO:0005737|cytoplasm,,,,,,0.4225819123216158,,,,,,,0.4258052641266336,0.2349692884943019,,,,,,,
Tb927.11.16400,1.0674916211870311,,8.837281412952036,,1.121951420657297e-10,,6.085001284210265,7.0,0.03321922068448063,Tb927.11.16400,"kinetoplast-associated protein 3, putative",1,GO:0006323|DNA packaging; GO:0020023|kinetoplast; GO:0005739|mitochondrion; GO:0003677|DNA binding; GO:0005737|cytoplasm; GO:0005759|mitochondrial matrix,1.0285886040470182,0.9288193466458594,0.9540673998592828,0.8519004731672678,0.6762069948678958,0.4528310682810313,0.2977360592401803,0.9530124105775604,0.994569087801332,0.9699074250490334,0.8682122839402585,0.6845971970536471,0.44902382973562943,0.24049530736115945,1.009899785360077,0.9943668735764968,0.919273838760402,0.8472273997795992,0.6943966593578481,0.4749612848364272,0.2580173161307224
Tb927.11.16410,1.0547824924834217,,8.580844744176513,,2.8828828213534047e-10,,5.907252931662953,none,0.10937669107147777,Tb927.11.16410,"enolase, putative",0,GO:0006096|glycolytic process; GO:0000015|phosphopyruvate hydratase complex; GO:0005930|axoneme; GO:0005737|cytoplasm; GO:0004634|phosphopyruvate hydratase activity,,,0.5969409464094486,0.8362373794838015,0.6695547736753813,0.4341693901527288,0.19480495684712024,,,0.7401911008686404,0.8514348654139158,0.6584934866134984,0.32667423722087396,0.20326199938032954,0.9353848665415068,0.9366056449613248,0.7524788757344041,0.8795587936678119,0.6572046600965767,0.4126269212679899,0.29250340325045143
Tb927.11.16420,,,,,,,,none,,Tb927.11.16420,"Methyltransferase TYW3, putative",0,GO:0005739|mitochondrion; GO:0005737|cytoplasm; GO:0020023|kinetoplast,,,,,,,,,,,,,,,,,,,,,
Tb927.11.16450,0.9616080711123758,0.030841746736345724,4.43836077956013,0.634863850739212,0.07074735080368466,0.02356353065713846,3.3706073280446534,1.0,0.035267073266729614,Tb927.11.16450,"hypothetical protein, conserved",1,GO:0005730|nucleolus,,0.8361765601800853,0.78749010989011,0.7032228803274828,0.3952295303263045,0.2224430069322417,0.1894809323778931,,0.9426712471039388,0.81894832303282,0.7113178552452237,0.44535933800816224,0.19653124163767727,0.1348692976942671,,0.7827260965535329,0.8466732506435759,0.6823424569373463,0.452372556273299,0.2390380412638441,0.13540268456375842
Tb927.11.16470,1.0174129133529974,0.21658048731517546,4.578590405695464,1.9261954028527557,0.007673871774299457,0.23332597035079244,3.1673239289462978,none,0.13599086488276074,Tb927.11.16470,SUMO-interacting motif-containing protein,0,GO:0036064|ciliary basal body; GO:0030863|cortical cytoskeleton; GO:0010608|posttranscriptional regulation of gene expression; GO:0005737|cytoplasm,,0.9211986475272786,0.8685294683864581,0.6670723297698161,0.4259148540470608,0.1585970921253438,0.2894119983703402,,0.9200146023191138,0.8522156137896539,0.6082916559503252,0.3505178562073241,0.24547003718628124,0.6034863117999392,0.9261519355300958,0.9163979470570568,0.8861872883249953,0.6315502492253806,0.408579034350399,0.16259000290275766,0.21345283239504853
Tb927.11.16480,0.8942751821088333,0.0963746150953178,9.33236334407802,1.7913308870617317,0.02741063540106814,0.10023148575898368,6.7168693780087025,9.0,0.016583648134229394,Tb927.11.16480,"enoyl-CoA hydratase/isomerase family protein, putative",1,GO:0003860|3-hydroxyisobutyryl-CoA hydrolase activity; GO:0031981|nuclear lumen; GO:0003824|catalytic activity; GO:0097014|ciliary plasm; GO:0020023|kinetoplast; GO:0005739|mitochondrion; GO:0005737|cytoplasm,0.9463304070231444,0.902387061842322,0.8113979180579016,0.7370264000819059,0.5747661064947647,0.4151818916166192,0.2958416543691628,0.9320779081028732,0.8725955605417101,0.7914419109456667,0.7307142951556407,0.6244264616180847,0.40659853908756416,0.27324479696065856,0.926590871829083,0.8874194118687019,0.8137680170575693,0.7049893856545514,0.5847472889498972,0.40973439417329705,0.257518211620513
Tb927.11.16490,0.9625755010923094,,9.350208575483533,,1.7367953741853626e-09,,6.44053531659418,8.0,0.016655500454323468,Tb927.11.16490,Methyltransferase-associated protein,1,GO:0005515|protein binding; GO:0005634|nucleus,,,0.7879850753897266,0.7756976907630522,0.6541763807170952,0.42147653620223097,0.26677887476598683,,0.9226403645382708,,,0.622165336586523,0.4474933808159789,0.2678545812339899,,0.8810731646602453,0.8803657292833048,,0.6403115240856534,0.4007733390119251,0.2653278623845972
Tb927.11.16530,,,,,,,,none,,Tb927.11.16530,"hypothetical protein, conserved",0,GO:0005739|mitochondrion,,,,,,,,,,,0.5461610688812243,,0.2414375972787841,,,,,0.4981695446498535,0.2945816769860426,,
Tb927.11.16540,0.9576783364323362,,9.107399788102091,,5.518474566201802e-12,,6.272233073492436,8.0,0.02260922640042379,Tb927.11.16540,"Roadblock/LC7 domain containing protein, putative",1,GO:0005930|axoneme; GO:0007018|microtubule-based movement; GO:0005868|cytoplasmic dynein complex,0.9523119073205872,0.8791454223898348,0.8441946050875562,0.7791654293680954,0.6581882086484824,0.4106533072609448,0.2333119912525817,0.926743661846099,0.8741410953784827,0.8709911894273128,0.8105133822946157,0.627909005266328,0.4441674467838773,0.2353820418848168,0.9331253335345772,0.9425308580866684,0.8589096486335751,0.7904138157462738,0.6566094647693295,0.4133667591284171,0.2152944902005136
Tb927.11.16550,0.8288848975640328,0.012191720882924436,6.042469860998738,0.3715872745642205,0.10151255450082552,0.015245876393814068,4.929550637858786,3.0,0.010583057000373087,Tb927.11.16550,"Zinc finger protein, C3H1 type-like",1,GO:0003729|mRNA binding; GO:0003723|RNA binding; GO:0046872|metal ion binding; GO:0010608|posttranscriptional regulation of gene expression; GO:0005737|cytoplasm,,0.8698710401341964,0.8506572049123721,0.6600948952408381,0.5766522806443318,0.2651189519009041,0.2264603740630231,,0.8964499561946769,0.8389825987081796,0.7979430266288584,0.5042255555555555,0.3590743229887329,0.21919650592997653,,0.8246691017148519,0.7274014352047279,0.5716018986946475,0.5279341935483871,0.29902091342876624,0.2114898183577429
Tb927.11.16560,0.9874198593143082,0.017630139205054327,5.3257631524228755,0.7316644887575044,0.0906406556844912,0.035026158322965344,4.158166094389468,2.0,0.023327506701497632,Tb927.11.16560,Nucleotide sugar transporter 2,1,GO:0008643|carbohydrate transport; GO:0031981|nuclear lumen; GO:0005459|UDP-galactose transmembrane transporter activity; GO:0005351|carbohydrate:proton symporter activity; GO:0090481|pyrimidine nucleotide-sugar transmembrane transport; GO:0000139|Golgi membrane; GO:0015739|sialic acid transport; GO:0015165|pyrimidine nucleotide-sugar transmembrane transporter activity; GO:0016021|integral component of membrane; GO:0005737|cytoplasm; GO:0005462|UDP-N-acetylglucosamine transmembrane transporter activity,,,0.9081079729166432,0.7371033300965328,0.5378642629418107,,0.2261495064053478,,,0.9124855109569144,0.7959849367740913,0.6316680935905706,0.3197127709340402,0.20031574761281326,,,0.9064500498932664,0.7619678634434751,0.6477415709954132,0.2674638962517567,0.18917525485267425
Tb927.11.16580,,,,,,,,none,,Tb927.11.16580,"hypothetical protein, conserved",0,GO:0005515|protein binding,,,,,,,,,,,,,,,,,,,,,
Tb927.11.16590,1.03933013344488,0.4198464859373178,11.177253270428384,11.552679211599035,1.65290936493534e-09,0.14907830940652184,7.706946196569802,10.0,0.05314677505247796,Tb927.11.16590,"RNA-binding protein, putative",1,GO:0003723|RNA binding; GO:0003676|nucleic acid binding; GO:0005654|nucleoplasm; GO:0006396|RNA processing,,1.0346005914275502,1.0076189964017523,0.8203553827250509,,0.510180582310529,0.3676939377657117,,,,0.8569349991922021,0.5499851485148514,0.5708971516577249,0.34105745387009684,,,,0.9470978281980098,0.6989582798572408,0.5284912591451675,0.3624514011021222
Tb927.11.1660,1.0211591886831777,0.07222421274040687,8.56476126677791,1.3290566045821195,0.023792795030179725,0.08227578061307805,6.0966447269855655,7.0,0.05362647485586509,Tb927.11.1660,"vesicular transport protein (CDC48 homologue), putative",1,"GO:0000160|phosphorelay signal transduction system; GO:0005634|nucleus; GO:0005524|ATP binding; GO:0006355|regulation of transcription, DNA-templated; GO:0016887|ATPase activity",0.9338424018165,0.9509368618802584,0.9308049355164908,0.7534003187656537,0.6539067886212974,0.4164819372055953,0.2972016129032258,0.9501893944945166,0.9755594744665476,0.9493915852790208,0.8248519161436775,0.6723057052055541,0.4342189005383961,0.28670053056684963,0.8410283780119496,0.9996711605365702,0.949229582803828,0.8141935787949861,0.6649658796482137,0.4175771451892664,0.26776069155257465
Tb927.11.16600,0.9211200840261736,0.05352556801787617,4.725651039852795,1.2088505454407659,0.1693274379112275,0.08100440862371783,4.183078047229109,2.0,0.04575000599044608,Tb927.11.16600,exosome-associated protein 2,1,GO:0005634|nucleus; GO:0000177|cytoplasmic exosome (RNase complex); GO:0000176|nuclear exosome (RNase complex); GO:0000175|3'-5'-exoribonuclease activity; GO:0005654|nucleoplasm; GO:0006364|rRNA processing,,,,0.8059936982971242,0.6219415937803694,0.30930948795180724,0.2002330827067669,,,0.9136719063423174,0.4947160074113108,0.4729058018298186,0.3752030005770341,0.27710679467694704,,,0.9158821719960744,0.7246565063427316,0.5442840703127247,0.36178704088966224,0.1605354210910013
Tb927.11.16610,0.9823167867296814,,7.272273036490427,,1.0115597248727679e-10,,5.000220140333391,4.0,0.02056922462228328,Tb927.11.16610,"zinc-finger of a C2HC-type, putative",1,GO:0036064|ciliary basal body; GO:0010608|posttranscriptional regulation of gene expression; GO:0005737|cytoplasm,0.9717505353040164,0.952973668909378,0.8537184643510055,0.7955492702852932,0.5606077284459549,0.31790493352827176,0.17088029029510865,0.9134308219905428,0.9072798782976512,0.8590393896217309,0.7899568131520709,0.581087263399668,0.3309870793795301,0.20349342671089815,,0.9127820345326788,0.8345241536705972,0.7569436244733374,0.5673135539293669,0.3071030320144012,0.1744464266230224
Tb927.11.16630,0.8584905580691422,0.05342790608281182,4.290450604570918,1.1605268723592923,0.22335320409182316,0.040717277310187976,4.208616584047013,2.0,0.02636972152547353,Tb927.11.16630,"major facilitator superfamily, putative",1,GO:0055085|transmembrane transport; GO:0016021|integral component of membrane; GO:0020022|acidocalcisome; GO:0005737|cytoplasm,,0.9601396060520612,0.8918451193879686,0.7433726001863933,0.5444973224888532,0.31232969978046626,0.3151680423861599,,,0.9635772061059418,0.6744227565385035,0.6127993947965662,0.3259582293740013,0.2829211565909541,,,0.9199143424505803,0.7334077597617472,0.6179061274352214,0.454044143394277,0.26789286392705625
Tb927.11.16640,0.8379439079025637,,13.767178898913093,,2.2670332278096342e-10,,9.502145829839916,10.0,0.009237157246419941,Tb927.11.16640,"Uncharacterised protein family UPF0564, putative",1,GO:0035869|ciliary transition zone,,1.0018891799954808,0.7869183345507671,0.7054100134007136,0.6794905004186256,0.4613189460847714,0.3567162504877098,,,,0.6893192305261162,0.4909411603158256,0.4893064031295037,0.2837149168945929,,,,0.7825495769810247,0.6590286420043521,0.4575569018469435,0.4022985737551202
Tb927.11.16650,,,,,,,,none,,Tb927.11.16650,"hypothetical protein, conserved",0,GO:0031981|nuclear lumen; GO:0097014|ciliary plasm; GO:0005737|cytoplasm,,,,,,,,,,0.6977889940649327,,,,,,,,,,,
Tb927.11.16660,0.8897303014530027,0.059820385026034914,9.04102114726862,1.0769255471016008,7.419043157597116e-11,0.002794944616883853,6.226222906446182,7.0,0.01849422832683996,Tb927.11.16660,"Dopey, N-terminal, putative",1,GO:0005488|binding,0.9031107065286827,0.8514572962734066,0.6514494405122031,0.7248517772001278,0.6162785993835072,0.32094148447859644,0.21908068738836467,0.8824069744034438,0.7940304238313399,0.8113147309370455,0.740536617157754,0.5287686220163746,0.32717235817965085,0.21547890667093825,0.8807734720578158,0.9332644061313152,0.8077530016483464,0.6933621042161684,0.5850633492663173,0.3938957402863347,0.2685994862481389
Tb927.11.16670,1.0457201295784984,,7.444202986945026,,3.961675432151424e-11,,5.119392900281759,4.0,0.012151992629394063,Tb927.11.16670,"hypothetical protein, conserved",1,GO:0005737|cytoplasm,,0.9568101721087969,0.9097419986737966,0.7983418991379896,0.5941698549419974,0.3829560059317845,0.23446956842493544,,0.97813994306385,0.9405155994374444,0.8025870603415052,0.6108947765700483,0.3650530592734226,0.2044740536430984,,0.978257820770568,0.9492652562650946,0.7481724512106245,0.6251648351648352,0.3669455137145514,0.2095558745545742
Tb927.11.16680,,,,,,,,none,,Tb927.11.16680,"tRNA pseudouridine synthase D (TruD), putative",0,GO:0009451|RNA modification; GO:0031981|nuclear lumen; GO:0003723|RNA binding; GO:0001522|pseudouridine synthesis; GO:0009982|pseudouridine synthase activity; GO:0005737|cytoplasm,,,,,,,,,,,,,0.5730261572737025,,,,,,,,
Tb927.11.16690,0.949767998045987,,9.016152194900572,,3.2232061464299017e-10,,6.208985064519724,7.0,0.025786778230191487,Tb927.11.16690,Voltage-gated Chloride channel Like 3,1,GO:0055085|transmembrane transport; GO:0031981|nuclear lumen; GO:0097014|ciliary plasm; GO:0016020|membrane; GO:0006821|chloride transport; GO:0005783|endoplasmic reticulum; GO:0005737|cytoplasm; GO:0005247|voltage-gated chloride channel activity,,,0.7688380483235912,0.6906956091428266,0.553276696710577,0.3987003370917122,,,,,0.6933218884120174,0.6324507211710616,0.4416695628701095,0.2334783263850521,,,,0.7999567301782421,0.6213101886304073,0.44820114925238425,0.25372710622710626
Tb927.11.1670,0.7830630024140086,0.07458022909006276,7.01266086701693,1.3737241290105713,0.12969568033029466,0.07933962434445099,6.079489703317387,7.0,0.02143704745038734,Tb927.11.1670,cysteine desulfurase,1,GO:0031071|cysteine desulfurase activity; GO:0006461|protein-containing complex assembly; GO:0000096|sulfur amino acid metabolic process; GO:0005739|mitochondrion; GO:0002143|tRNA wobble position uridine thiolation; GO:0020023|kinetoplast; GO:0008483|transaminase activity; GO:0016226|iron-sulfur cluster assembly,0.8850975212873121,0.8621044451352192,0.7555453502538974,0.7571427645813327,0.5949828586673779,0.3764132265493418,0.28023213021939136,0.9063295858332848,0.8647220014163692,0.8339852956549009,0.7444393009527149,0.6021561965958028,0.3812114285714286,0.3033224919915277,0.8738500615997689,0.8557163318273575,0.783987217166531,0.6963582128199486,0.6465149379500537,0.37992436258052814,0.2754312115314631
Tb927.11.16700,,,,,,,,none,,Tb927.11.16700,"hypothetical protein, conserved",0,none,,,,,,,,,,,,,,,,,,,,,
Tb927.11.16720,,,,,,,,none,,Tb927.11.16720,mitotic cyclin 6,0,GO:0005737|cytoplasm; GO:0005634|nucleus; GO:0019908|nuclear cyclin-dependent protein kinase holoenzyme complex; GO:0005515|protein binding; GO:0051726|regulation of cell cycle; GO:0090307|mitotic spindle assembly; GO:0000281|mitotic cytokinesis,,0.7138659144437751,0.5157246260050866,0.2297830191092579,0.08534404043509672,,,,0.6835624271531084,0.6940084735562456,0.2391539340599362,,,,,0.8146316322087949,0.4555910608456734,0.28658909988345793,,,
Tb927.11.16730,0.7481004993867815,0.029613396936693914,6.025509613905816,0.6080417350250819,0.1408027871664037,0.032270284730499935,5.3802637574986205,5.0,0.015102243379544638,Tb927.11.16730,dihydrolipoyl dehydrogenase,1,GO:0009055|electron transfer activity; GO:0005743|mitochondrial inner membrane; GO:0015036|disulfide oxidoreductase activity; GO:0004148|dihydrolipoyl dehydrogenase activity; GO:0005739|mitochondrion; GO:0045454|cell redox homeostasis; GO:0050660|flavin adenine dinucleotide binding; GO:0055114|oxidation-reduction process; GO:0005737|cytoplasm; GO:0016491|oxidoreductase activity,0.9180845032214312,0.8113664044252191,0.7424643007749904,0.6482528859498734,0.5418066274619621,0.36264110094249424,0.2604893503967147,0.8977033161549063,0.8284409422611272,0.7568362262588626,0.6563181115985911,0.5267797465616382,0.3452824676451199,0.2457445996121643,0.899311343218963,0.8312252096402655,0.7807357101970724,0.6695561931305846,0.5315721802429086,0.3854154088980961,0.2321971723762915
